# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 7K of event 'cycles'
# Event count (approx.): 171843223703
#
# Overhead       Samples  Symbol                                        Source:Line                                                                                  IPC   [IPC Coverage]
# ........  ............  ............................................  ...........................................................................................  ....................
#
     0.30%            21  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:929                                       -      -            
     0.30%            21  [.] io_u_mark_complete                         /home/zebin/fio/io_u.c:1014                                                                     -      -            
     0.30%            21  [.] nvme_pcie_qpair_submit_request             /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1624                                      -      -            
     0.28%            20  [.] put_file                                   /home/zebin/fio/filesetup.c:1891                                                                -      -            
     0.28%            20  [.] td_io_queue                                /home/zebin/fio/ioengines.c:379                                                                 -      -            
     0.28%            20  [.] __get_io_u                                 /home/zebin/fio/io_u.c:1589                                                                     -      -            
     0.28%            20  [.] io_u_queued_complete                       /home/zebin/fio/io_u.c:2153                                                                     -      -            
     0.27%            19  [.] spdk_fio_getevents                         /mnt/sdb/zebin/local/spdk/examples/nvme/fio_plugin/fio_plugin.c:1156                            -      -            
     0.27%            19  [.] td_io_getevents                            /home/zebin/fio/ioengines.c:324                                                                 -      -            
     0.27%            19  [.] spdk_nvme_ns_cmd_read_with_md              /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns_cmd.c:633                                            -      -            
     0.26%            18  [.] get_io_u                                   /home/zebin/fio/io_u.c:779                                                                      -      -            
     0.26%            18  [.] add_slat_sample                            /home/zebin/fio/stat.c:2843                                                                     -      -            
     0.26%            18  [.] ntime_since                                /home/zebin/fio/gettime.c:449                                                                   -      -            
     0.26%            18  [.] io_completed                               /home/zebin/fio/io_u.c:2031                                                                     -      -            
     0.26%            18  [.] _nvme_ns_cmd_rw                            /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_internal.h:1283                                         -      -            
     0.25%            18  [.] log_io_u                                   /home/zebin/fio/iolog.c:55                                                                      -      -            
     0.25%            18  [.] spdk_vtophys                               /mnt/sdb/zebin/local/spdk/lib/env_dpdk/memory.c:1521                                            -      -            
     0.25%            18  [.] spdk_nvme_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:745                                             -      -            
     0.25%            18  [.] __fio_gettime                              /home/zebin/fio/gettime.c:217                                                                   -      -            
     0.25%            18  [.] get_io_u                                   /home/zebin/fio/io_u.c:1822                                                                     -      -            
     0.24%            17  [.] lock_file                                  /home/zebin/fio/filesetup.c:1930                                                                -      -            
     0.24%            17  [.] nvme_pcie_qpair_complete_tracker           /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:721                                       -      -            
     0.24%            17  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:920                                       -      -            
     0.24%            17  [.] spdk_fio_getevents                         /mnt/sdb/zebin/local/spdk/examples/nvme/fio_plugin/fio_plugin.c:1187                            -      -            
     0.24%            17  [.] td_io_queue                                /home/zebin/fio/ioengines.c:377                                                                 -      -            
     0.24%            17  [.] spdk_vtophys                               /mnt/sdb/zebin/local/spdk/lib/env_dpdk/memory.c:1503                                            -      -            
     0.24%            17  [.] fio_gettime                                /home/zebin/fio/gettime.c:224                                                                   -      -            
     0.23%            16  [.] add_clat_sample                            /home/zebin/fio/stat.c:2844                                                                     -      -            
     0.23%            16  [.] ntime_since                                /home/zebin/fio/gettime.c:433                                                                   -      -            
     0.23%            16  [.] spdk_fio_completion_cb                     /mnt/sdb/zebin/local/spdk/examples/nvme/fio_plugin/fio_plugin.c:959                             -      -            
     0.23%            16  [.] get_io_u                                   /home/zebin/fio/io_u.c:1805                                                                     -      -            
     0.23%            16  [.] io_u_mark_submit                           /home/zebin/fio/io_u.c:1001                                                                     -      -            
     0.23%            16  [.] spdk_nvme_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:757                                             -      -            
     0.22%            16  [.] get_io_u                                   /home/zebin/fio/io_u.c:964                                                                      -      -            
     0.21%            15  [.] ntime_since                                /home/zebin/fio/gettime.c:446                                                                   -      -            
     0.21%            15  [.] add_slat_sample                            /home/zebin/fio/stat.c:2837                                                                     -      -            
     0.21%            15  [.] thread_main                                /home/zebin/fio/backend.c:606                                                                   -      -            
     0.21%            15  [.] _nvme_qpair_complete_abort_queued_reqs     /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:551                                             -      -            
     0.21%            15  [.] put_file_log                               /home/zebin/fio/io_u.c:792                                                                      -      -            
     0.21%            15  [.] get_io_u                                   /home/zebin/fio/io_u.c:1778                                                                     -      -            
     0.21%            15  [.] put_file                                   /home/zebin/fio/filesetup.c:1927                                                                -      -            
     0.21%            15  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:946                                       -      -            
     0.21%            15  [.] io_u_mark_depth                            /home/zebin/fio/io_u.c:1020                                                                     -      -            
     0.21%            15  [.] put_io_u                                   /home/zebin/fio/io_u.c:821                                                                      -      -            
     0.21%            15  [.] td_io_commit                               /home/zebin/fio/ioengines.c:504                                                                 -      -            
     0.20%            14  [.] td_io_getevents                            /home/zebin/fio/ioengines.c:285                                                                 -      -            
     0.20%            14  [.] io_completed                               /home/zebin/fio/io_u.c:2035                                                                     -      -            
     0.20%            14  [.] get_next_rand_offset                       /home/zebin/fio/io_u.c:71                                                                       -      -            
     0.20%            14  [.] nvme_qpair_submit_request                  /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:1014                                            -      -            
     0.20%            14  [.] flow_threshold_exceeded                    /home/zebin/fio/flow.c:55                                                                       -      -            
     0.20%            14  [.] zbd_unaligned_write                        /home/zebin/fio/zbd.c:1681                                                                      -      -            
     0.20%            14  [.] get_next_rand_offset                       /home/zebin/fio/io_u.c:77                                                                       -      -            
     0.20%            14  [.] td_io_queue                                /home/zebin/fio/ioengines.c:376                                                                 -      -            
     0.20%            14  [.] 0x0000000000045440                         spdk_nvme[45440]                                                                                -      -            
     0.20%            15  [.] get_io_u                                   /home/zebin/fio/io_u.c:911                                                                      -      -            
     0.20%            14  [.] td_io_queue                                /home/zebin/fio/ioengines.c:354                                                                 -      -            
     0.18%            13  [.] add_clat_sample                            /home/zebin/fio/stat.c:95                                                                       -      -            
     0.18%            13  [.] put_io_u                                   /home/zebin/fio/io_u.c:800                                                                      -      -            
     0.18%            13  [.] thread_main                                /home/zebin/fio/backend.c:988                                                                   -      -            
     0.18%            13  [.] nvme_pcie_qpair_complete_tracker           /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:719                                       -      -            
     0.18%            13  [.] fio_gettime                                /home/zebin/fio/gettime.h:36                                                                    -      -            
     0.18%            13  [.] io_completed                               /home/zebin/fio/io_u.c:1961                                                                     -      -            
     0.18%            13  [.] td_io_queue                                /home/zebin/fio/ioengines.c:385                                                                 -      -            
     0.18%            13  [.] io_completed                               /home/zebin/fio/io_u.c:2001                                                                     -      -            
     0.18%            13  [.] nvme_pcie_qpair_submit_request             /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1648                                      -      -            
     0.18%            13  [.] thread_main                                /home/zebin/fio/backend.c:438                                                                   -      -            
     0.17%            12  [.] ramp_time_over                             /home/zebin/fio/time.c:121                                                                      -      -            
     0.17%            12  [.] td_io_prep                                 /home/zebin/fio/ioengines.c:281                                                                 -      -            
     0.17%            12  [.] add_lat_sample                             /home/zebin/fio/stat.c:3384                                                                     -      -            
     0.17%            12  [.] __get_io_u                                 /home/zebin/fio/io_u.c:1622                                                                     -      -            
     0.17%            12  [.] td_io_prep                                 /home/zebin/fio/ioengines.c:270                                                                 -      -            
     0.17%            12  [.] add_clat_sample                            /home/zebin/fio/stat.c:2837                                                                     -      -            
     0.17%            12  [.] get_io_u                                   /home/zebin/fio/fio.h:609                                                                       -      -            
     0.17%            12  [.] get_io_u                                   /home/zebin/fio/io_u.c:649                                                                      -      -            
     0.17%            12  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_internal.h:268                                     -      -            
     0.17%            12  [.] td_io_queue                                /home/zebin/fio/io_u.h:189                                                                      -      -            
     0.17%            12  [.] __get_io_u                                 /home/zebin/fio/io_u.c:1590                                                                     -      -            
     0.17%            12  [.] put_io_u                                   /home/zebin/fio/fio.h:832                                                                       -      -            
     0.17%            12  [.] get_next_rand_offset                       /home/zebin/fio/io_u.c:78                                                                       -      -            
     0.17%            12  [.] td_io_getevents                            /home/zebin/fio/ioengines.c:298                                                                 -      -            
     0.17%            12  [.] td_io_queue                                /home/zebin/fio/ioengines.c:382                                                                 -      -            
     0.17%            12  [.] thread_main                                /home/zebin/fio/backend.c:778                                                                   -      -            
     0.17%            12  [.] get_io_u                                   /home/zebin/fio/io_u.c:970                                                                      -      -            
     0.16%            11  [.] spdk_nvme_ns_get_md_size                   /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns.c:319                                                -      -            
     0.16%            11  [.] nvme_pcie_qpair_submit_tracker             /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:647                                       -      -            
     0.16%            11  [.] io_u_queued                                /home/zebin/fio/io_u.c:2171                                                                     -      -            
     0.16%            11  [.] td_io_commit                               /home/zebin/fio/ioengines.c:486                                                                 -      -            
     0.16%            11  [.] __get_io_u                                 /home/zebin/fio/io_u.c:1591                                                                     -      -            
     0.16%            11  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:845                                       -      -            
     0.16%            11  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:878                                       -      -            
     0.16%            11  [.] td_io_getevents                            /home/zebin/fio/ioengines.c:309                                                                 -      -            
     0.16%            11  [.] thread_main                                /home/zebin/fio/backend.c:431                                                                   -      -            
     0.16%            11  [.] get_io_u                                   /home/zebin/fio/io_u.c:1810                                                                     -      -            
     0.16%            11  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_internal.h:269                                     -      -            
     0.15%            11  [.] unlock_file                                /home/zebin/fio/filesetup.c:1946                                                                -      -            
     0.15%            11  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_internal.h:291                                     -      -            
     0.15%            11  [.] _nvme_ns_cmd_rw                            /usr/include/x86_64-linux-gnu/bits/string_fortified.h:59                                        -      -            
     0.14%            10  [.] thread_main                                /home/zebin/fio/backend.c:1010                                                                  -      -            
     0.14%            10  [.] add_clat_sample                            /home/zebin/fio/stat.c:3272                                                                     -      -            
     0.14%            10  [.] add_lat_sample                             /home/zebin/fio/stat.c:3391                                                                     -      -            
     0.14%            10  [.] add_slat_sample                            /home/zebin/fio/stat.c:3357                                                                     -      -            
     0.14%            10  [.] put_file_log                               /home/zebin/fio/io_u.c:788                                                                      -      -            
     0.14%            10  [.] ntime_since                                /home/zebin/fio/gettime.c:447                                                                   -      -            
     0.14%            10  [.] spdk_nvme_ns_cmd_read_with_md              /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns_cmd.c:631                                            -      -            
     0.14%            10  [.] __get_io_u                                 /home/zebin/fio/io_u_queue.h:86                                                                 -      -            
     0.14%            10  [.] put_io_u                                   /home/zebin/fio/io_u.c:813                                                                      -      -            
     0.14%            10  [.] in_ramp_time                               /home/zebin/fio/time.c:103                                                                      -      -            
     0.14%            10  [.] io_completed                               /home/zebin/fio/io_u.c:2061                                                                     -      -            
     0.14%            10  [.] td_io_getevents                            /home/zebin/fio/ioengines.c:317                                                                 -      -            
     0.14%            10  [.] _nvme_qpair_submit_request                 /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:898                                             -      -            
     0.14%            10  [.] get_io_u                                   /home/zebin/fio/io_u.c:750                                                                      -      -            
     0.14%            10  [.] _nvme_qpair_submit_request                 /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:964                                             -      -            
     0.14%            10  [.] get_io_u                                   /home/zebin/fio/io_u.c:1275                                                                     -      -            
     0.14%            10  [.] io_u_queued                                /home/zebin/fio/io_u.c:2174                                                                     -      -            
     0.14%            10  [.] io_completed                               /home/zebin/fio/io_u.c:1955                                                                     -      -            
     0.14%            10  [.] put_io_u                                   /home/zebin/fio/fio.h:849                                                                       -      -            
     0.14%            10  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_internal.h:1063                                         -      -            
     0.14%            10  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_internal.h:267                                     -      -            
     0.14%            10  [.] io_u_mark_submit                           /home/zebin/fio/io_u.c:1005                                                                     -      -            
     0.14%            10  [.] get_io_u                                   /home/zebin/fio/io_u.c:1809                                                                     -      -            
     0.14%            10  [.] __fio_gettime                              /home/zebin/fio/gettime.c:210                                                                   -      -            
     0.14%            10  [.] io_u_mark_depth                            /home/zebin/fio/io_u.c:1044                                                                     -      -            
     0.14%            10  [.] get_io_u                                   /home/zebin/fio/io_u.c:1315                                                                     -      -            
     0.13%             9  [.] thread_main                                /home/zebin/fio/backend.c:1129                                                                  -      -            
     0.13%             9  [.] spdk_vtophys                               /mnt/sdb/zebin/local/spdk/lib/env_dpdk/memory.c:646                                             -      -            
     0.13%             9  [.] 0x0000000000041520                         spdk_nvme[41520]                                                                                -      -            
     0.13%             9  [.] account_io_completion                      /home/zebin/fio/io_u.c:1128                                                                     -      -            
     0.13%             9  [.] td_io_queue                                /home/zebin/fio/io_u.h:168                                                                      -      -            
     0.13%             9  [.] get_file                                   /home/zebin/fio/filesetup.c:1884                                                                -      -            
     0.13%             9  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:887                                       -      -            
     0.13%             9  [.] utime_since                                /home/zebin/fio/gettime.c:465                                                                   -      -            
     0.13%             9  [.] td_io_queue                                /home/zebin/fio/ioengines.c:427                                                                 -      -            
     0.13%             9  [.] add_clat_sample                            /home/zebin/fio/stat.c:2842                                                                     -      -            
     0.13%             9  [.] add_clat_sample                            /home/zebin/fio/stat.c:86                                                                       -      -            
     0.13%             9  [.] add_clat_sample                            /home/zebin/fio/stat.c:92                                                                       -      -            
     0.13%             9  [.] add_clat_sample                            /home/zebin/fio/stat.c:2848                                                                     -      -            
     0.13%             9  [.] spdk_fio_getevents                         /mnt/sdb/zebin/local/spdk/examples/nvme/fio_plugin/fio_plugin.c:1134                            -      -            
     0.13%             9  [.] td_io_prep                                 /home/zebin/fio/fio.h:601                                                                       -      -            
     0.13%             9  [.] thread_main                                /home/zebin/fio/backend.c:1109                                                                  -      -            
     0.13%             9  [.] get_io_u                                   /home/zebin/fio/io_u.c:1811                                                                     -      -            
     0.13%             9  [.] io_u_queued                                /home/zebin/fio/io_u.c:2162                                                                     -      -            
     0.13%             9  [.] get_io_u                                   /home/zebin/fio/io_u.c:1770                                                                     -      -            
     0.13%             9  [.] queue_full                                 /home/zebin/fio/io_u.c:1567                                                                     -      -            
     0.13%             9  [.] thread_main                                /home/zebin/fio/backend.c:1114                                                                  -      -            
     0.13%             9  [.] nvme_transport_qpair_process_completions   /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_transport.c:601                                         -      -            
     0.13%             9  [.] spdk_fio_getevents                         /mnt/sdb/zebin/local/spdk/examples/nvme/fio_plugin/fio_plugin.c:1161                            -      -            
     0.13%             9  [.] td_io_queue                                /home/zebin/fio/ioengines.c:335                                                                 -      -            
     0.13%             9  [.] nvme_qpair_resubmit_requests               /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:668                                             -      -            
     0.13%             9  [.] spdk_fio_queue                             /mnt/sdb/zebin/local/spdk/examples/nvme/fio_plugin/fio_plugin.c:1113                            -      -            
     0.13%             9  [.] spdk_fio_getevents                         /mnt/sdb/zebin/local/spdk/examples/nvme/fio_plugin/fio_plugin.c:1148                            -      -            
     0.13%             9  [.] spdk_nvme_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:772                                             -      -            
     0.13%             9  [.] td_io_commit                               /home/zebin/fio/ioengines.c:488                                                                 -      -            
     0.13%             9  [.] td_io_getevents                            /home/zebin/fio/ioengines.c:318                                                                 -      -            
     0.13%             9  [.] thread_main                                /home/zebin/fio/backend.c:430                                                                   -      -            
     0.13%             9  [.] td_io_queue                                /home/zebin/fio/os/../file.h:185                                                                -      -            
     0.13%             9  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_internal.h:252                                     -      -            
     0.13%             9  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:995                                       -      -            
     0.13%             9  [.] unlock_file                                /home/zebin/fio/filesetup.c:1956                                                                -      -            
     0.13%             9  [.] td_io_queue                                /home/zebin/fio/ioengines.c:448                                                                 -      -            
     0.13%             9  [.] __get_next_rand_offset.constprop.0         /home/zebin/fio/io_u.c:132                                                                      -      -            
     0.13%             9  [.] thread_main                                /home/zebin/fio/backend.c:434                                                                   -      -            
     0.13%             9  [.] nvme_transport_qpair_submit_request        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_transport.c:590                                         -      -            
     0.13%             9  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_internal.h:293                                     -      -            
     0.11%             8  [.] add_slat_sample                            /home/zebin/fio/fio.h:808                                                                       -      -            
     0.11%             8  [.] add_clat_sample                            /home/zebin/fio/stat.c:3296                                                                     -      -            
     0.11%             8  [.] io_u_queued                                /home/zebin/fio/io_u.c:2163                                                                     -      -            
     0.11%             8  [.] _nvme_qpair_submit_request                 /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_internal.h:1372                                         -      -            
     0.11%             8  [.] account_io_completion                      /home/zebin/fio/io_u.c:1886                                                                     -      -            
     0.11%             8  [.] add_clat_sample                            /home/zebin/fio/stat.c:2839                                                                     -      -            
     0.11%             8  [.] add_clat_sample                            /home/zebin/fio/stat.c:3254                                                                     -      -            
     0.11%             8  [.] account_io_completion                      /home/zebin/fio/io_u.c:1919                                                                     -      -            
     0.11%             8  [.] put_file                                   /home/zebin/fio/filesetup.c:1894                                                                -      -            
     0.11%             8  [.] nvme_transport_qpair_submit_request        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_transport.c:591                                         -      -            
     0.11%             8  [.] __get_io_u                                 /home/zebin/fio/io_u.c:1563                                                                     -      -            
     0.11%             8  [.] td_io_queue                                /home/zebin/fio/ioengines.c:441                                                                 -      -            
     0.11%             8  [.] thread_main                                /home/zebin/fio/backend.c:978                                                                   -      -            
     0.11%             8  [.] add_clat_sample                            /home/zebin/fio/stat.c:3307                                                                     -      -            
     0.11%             8  [.] put_io_u                                   /home/zebin/fio/io_u_queue.h:33                                                                 -      -            
     0.11%             8  [.] thread_main                                /home/zebin/fio/backend.c:1121                                                                  -      -            
     0.11%             8  [.] td_io_queue                                /home/zebin/fio/ioengines.c:433                                                                 -      -            
     0.11%             8  [.] td_io_queue                                /home/zebin/fio/ioengines.c:438                                                                 -      -            
     0.11%             8  [.] get_io_u                                   /home/zebin/fio/io_u.c:1752                                                                     -      -            
     0.11%             8  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:896                                       -      -            
     0.11%             8  [.] spdk_vtophys                               /mnt/sdb/zebin/local/spdk/lib/env_dpdk/memory.c:638                                             -      -            
     0.11%             8  [.] io_u_queued_complete                       /home/zebin/fio/io_u.c:2147                                                                     -      -            
     0.11%             8  [.] nvme_pcie_qpair_build_contig_request       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1283                                      -      -            
     0.11%             8  [.] io_u_queued_complete                       /home/zebin/fio/io_u.c:1859                                                                     -      -            
     0.11%             8  [.] thread_main                                /home/zebin/fio/backend.c:1092                                                                  -      -            
     0.11%             8  [.] _nvme_qpair_submit_request                 /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:952                                             -      -            
     0.11%             8  [.] spdk_nvme_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:708                                             -      -            
     0.11%             8  [.] nvme_qpair_resubmit_requests               /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:652                                             -      -            
     0.11%             8  [.] get_io_u                                   /home/zebin/fio/io_u.c:731                                                                      -      -            
     0.11%             8  [.] td_io_queue                                /home/zebin/fio/ioengines.c:424                                                                 -      -            
     0.11%             8  [.] __get_io_u                                 /home/zebin/fio/io_u.c:1575                                                                     -      -            
     0.11%             8  [.] utime_since_now                            /home/zebin/fio/gettime.c:234                                                                   -      -            
     0.10%             7  [.] td_io_prep                                 /home/zebin/fio/io_u.h:169                                                                      -      -            
     0.10%             7  [.] 0x0000000000044910                         spdk_nvme[44910]                                                                                -      -            
     0.10%             7  [.] put_file_log                               /home/zebin/fio/io_u.c:787                                                                      -      -            
     0.10%             7  [.] thread_main                                /home/zebin/fio/backend.c:979                                                                   -      -            
     0.10%             7  [.] ntime_since                                /home/zebin/fio/gettime.c:438                                                                   -      -            
     0.10%             7  [.] unlock_file                                /home/zebin/fio/filesetup.c:1947                                                                -      -            
     0.10%             7  [.] __get_io_u                                 /home/zebin/fio/fio.h:840                                                                       -      -            
     0.10%             7  [.] add_clat_sample                            /home/zebin/fio/stat.c:3352                                                                     -      -            
     0.10%             7  [.] spdk_vtophys                               /mnt/sdb/zebin/local/spdk/lib/env_dpdk/memory.c:1519                                            -      -            
     0.10%             7  [.] __get_io_u                                 /home/zebin/fio/io_u.c:1588                                                                     -      -            
     0.10%             7  [.] thread_main                                /home/zebin/fio/backend.c:325                                                                   -      -            
     0.10%             7  [.] add_slat_sample                            /home/zebin/fio/stat.c:2842                                                                     -      -            
     0.10%             7  [.] io_completed                               /home/zebin/fio/io_u.c:2027                                                                     -      -            
     0.10%             7  [.] get_next_rand_offset                       /home/zebin/fio/io_u.c:74                                                                       -      -            
     0.10%             7  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:953                                       -      -            
     0.10%             7  [.] get_io_u                                   /home/zebin/fio/io_u.c:1746                                                                     -      -            
     0.10%             7  [.] td_io_commit                               /home/zebin/fio/ioengines.c:491                                                                 -      -            
     0.10%             7  [.] put_io_u                                   /home/zebin/fio/io_u.c:814                                                                      -      -            
     0.10%             7  [.] io_completed                               /home/zebin/fio/io_u.h:169                                                                      -      -            
     0.10%             7  [.] spdk_nvme_ns_get_flags                     /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns.c:296                                                -      -            
     0.10%             7  [.] io_u_queued_complete                       /home/zebin/fio/io_u.c:2125                                                                     -      -            
     0.10%             7  [.] td_io_queue                                /home/zebin/fio/ioengines.c:434                                                                 -      -            
     0.10%             7  [.] nvme_pcie_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_internal.h:278                                     -      -            
     0.10%             7  [.] td_io_getevents                            /home/zebin/fio/ioengines.c:305                                                                 -      -            
     0.10%             7  [.] spdk_vtophys                               /mnt/sdb/zebin/local/spdk/lib/env_dpdk/memory.c:648                                             -      -            
     0.10%             7  [.] nvme_pcie_qpair_build_contig_request       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1247                                      -      -            
     0.10%             7  [.] get_file                                   /home/zebin/fio/filesetup.c:1886                                                                -      -            
     0.10%             7  [.] td_io_queue                                /home/zebin/fio/ioengines.c:460                                                                 -      -            
     0.10%             7  [.] get_io_u                                   /home/zebin/fio/io_u.c:769                                                                      -      -            
     0.10%             7  [.] td_io_commit                               /home/zebin/fio/ioengines.c:483                                                                 -      -            
     0.10%             7  [.] utime_since_now                            /home/zebin/fio/gettime.h:36                                                                    -      -            
     0.10%             7  [.] td_io_queue                                /home/zebin/fio/fio.h:697                                                                       -      -            
     0.10%             7  [.] thread_main                                /home/zebin/fio/backend.c:796                                                                   -      -            
     0.10%             7  [.] nvme_pcie_qpair_complete_tracker           /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:717                                       -      -            
     0.10%             7  [.] nvme_qpair_resubmit_requests               /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:653                                             -      -            
     0.10%             7  [.] get_file                                   /home/zebin/fio/filesetup.c:1887                                                                -      -            
     0.10%             7  [.] get_io_u                                   /home/zebin/fio/io_u.c:1329                                                                     -      -            
     0.10%             7  [.] spdk_nvme_qpair_process_completions        /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:712                                             -      -            
     0.09%             6  [.] io_u_queued                                /home/zebin/fio/io_u.c:2166                                                                     -      -            
     0.09%             6  [.] in_ramp_time                               /home/zebin/fio/time.c:105                                                                      -      -            
     0.09%             6  [.] td_io_queue                                /home/zebin/fio/ioengines.c:423                                                                 -      -            
     0.09%             6  [.] lock_file                                  /home/zebin/fio/filesetup.c:1943                                                                -      -            
